gene_id,gene_symbol,evidence_count,composite_null_preserve,composite_zero_impute,composite_median_impute,pctile_null_preserve,pctile_zero_impute,pctile_median_impute,rank_denominator_null_preserve,rank_denominator_zero_impute,rank_denominator_median_impute
ENSG00000168702,LRP1B,6,0.5096023177468971,0.5096023177468971,0.5096023177468971,80.53657806811948,85.2995368756536,85.00074697475225,20053,20081,20081
ENSG00000162236,STX5,6,0.5095998802834986,0.5095998802834986,0.5095998802834986,80.53159128309979,85.29455704397192,84.99576714307057,20053,20081,20081
ENSG00000138166,DUSP5,5,0.5095982742574742,0.4331585331188531,0.4331585331188531,80.52660449808009,66.48075295055027,65.02664209949704,20053,20081,20081
ENSG00000101290,CDS2,6,0.5095834671998872,0.5095834671998872,0.5095834671998872,80.5216177130604,85.28957721229023,84.99078731138887,20053,20081,20081
ENSG00000259066,ENSG00000259066,2,0.5095672129779009,0.20382688519116035,0.388160983760343,80.51663092804068,14.172600966087344,52.58702255863752,20053,20081,20081
ENSG00000101638,ST8SIA5,6,0.5095587866284709,0.5095587866284709,0.5095587866284709,80.51164414302099,85.28459738060855,84.98580747970719,20053,20081,20081
ENSG00000186591,UBE2H,6,0.5095262416593755,0.5095262416593755,0.5095262416593755,80.5066573580013,85.27961754892685,84.9808276480255,20053,20081,20081
ENSG00000115421,PAPOLG,6,0.5095193810723975,0.5095193810723975,0.5095193810723975,80.5016705729816,85.27463771724516,84.9758478163438,20053,20081,20081
ENSG00000009307,CSDE1,6,0.5095041927835059,0.5095041927835059,0.5095041927835059,80.4966837879619,85.26965788556346,84.96588815298043,20053,20081,20081
ENSG00000172350,ABCG4,5,0.509498091132665,0.43307337746276525,0.43307337746276525,80.4916970029422,66.46083362382352,65.00672277277027,20053,20081,20081
ENSG00000152086,TUBA3E,6,0.5094706095399756,0.5094706095399756,0.5094706095399756,80.48671021792251,85.26467805388178,84.96090832129875,20053,20081,20081
ENSG00000107611,CUBN,5,0.5094655767879631,0.4330457402697687,0.4330457402697687,80.48172343290281,66.45585379214182,65.0017429410886,20053,20081,20081
ENSG00000203710,CR1,5,0.5094577253779939,0.4330390665712949,0.4330390665712949,80.4767366478831,66.45087396046013,64.99676310940691,20053,20081,20081
ENSG00000100029,PES1,6,0.5093946178580308,0.5093946178580308,0.5093946178580308,80.4717498628634,85.2547183905184,84.95094865793537,20053,20081,20081
ENSG00000096746,HNRNPH3,6,0.5093831273260107,0.5093831273260107,0.5093831273260107,80.46676307784372,85.24973855883671,84.94596882625368,20053,20081,20081
ENSG00000121057,AKAP1,6,0.5093385761366718,0.5093385761366718,0.5093385761366718,80.46177629282401,85.24475872715502,84.93600916289029,20053,20081,20081
ENSG00000011201,ANOS1,4,0.5093351895807785,0.331067873227506,0.4408177456113753,80.45678950780432,40.62546685922016,67.19784871271351,20053,20081,20081
ENSG00000132164,SLC6A11,6,0.509276261177244,0.509276261177244,0.509276261177244,80.45180272278462,85.23479906379164,84.92604949952691,20053,20081,20081
ENSG00000184672,RALYL,6,0.5092181594067138,0.5092181594067138,0.5092181594067138,80.44681593776492,85.22981923210996,84.91608983616354,20053,20081,20081
ENSG00000126803,HSPA2,6,0.5091968037279184,0.5091968037279184,0.5091968037279184,80.44182915274523,85.22483940042827,84.91111000448186,20053,20081,20081
ENSG00000170775,GPR37,6,0.5091923646207429,0.5091923646207429,0.5091923646207429,80.43684236772552,85.21985956874659,84.90613017280016,20053,20081,20081
ENSG00000148019,CEP78,5,0.5091880472242384,0.4328098401406027,0.4328098401406027,80.43185558270582,66.41601513868831,64.95692445595338,20053,20081,20081
ENSG00000197444,OGDHL,6,0.5091877234163001,0.5091877234163001,0.5091877234163001,80.42686879768614,85.21487973706489,84.90115034111847,20053,20081,20081
ENSG00000135338,LCA5,6,0.509181880865859,0.509181880865859,0.509181880865859,80.42188201266643,85.2098999053832,84.89617050943679,20053,20081,20081
ENSG00000188157,AGRN,6,0.5091651228723588,0.5091651228723588,0.5091651228723588,80.41689522764673,85.2049200737015,84.89119067775509,20053,20081,20081
ENSG00000198920,KIAA0753,6,0.5091509752505822,0.5091509752505822,0.5091509752505822,80.41190844262704,85.19994024201982,84.88621084607341,20053,20081,20081
ENSG00000168268,NT5DC2,5,0.5091372273577907,0.4327666432541221,0.4327666432541221,80.40692165760734,66.40107564364325,64.94198496090831,20053,20081,20081
ENSG00000154359,LONRF1,6,0.5091235110606849,0.5091235110606849,0.5091235110606849,80.40193487258765,85.19496041033813,84.88123101439172,20053,20081,20081
ENSG00000196935,SRGAP1,6,0.509109163965881,0.509109163965881,0.509109163965881,80.39694808756795,85.18998057865645,84.87625118271002,20053,20081,20081
ENSG00000115318,LOXL3,5,0.5090853291375326,0.43272252976690273,0.43272252976690273,80.39196130254824,66.38613614859817,64.92704546586326,20053,20081,20081
ENSG00000136010,ALDH1L2,6,0.5090701527748123,0.5090701527748123,0.5090701527748123,80.38697451752854,85.18002091529307,84.86629151934665,20053,20081,20081
ENSG00000111786,SRSF9,6,0.5090626738967686,0.5090626738967686,0.5090626738967686,80.38198773250885,85.17504108361138,84.86131168766495,20053,20081,20081
ENSG00000121274,TENT4B,6,0.5090532989502095,0.5090532989502095,0.5090532989502095,80.37700094748915,85.17006125192968,84.85633185598327,20053,20081,20081
ENSG00000112855,HARS2,6,0.5090342619484756,0.5090342619484756,0.5090342619484756,80.37201416246945,85.165081420248,84.85135202430158,20053,20081,20081
ENSG00000130749,ZC3H4,6,0.5089931527880383,0.5089931527880383,0.5089931527880383,80.36702737744974,85.1601015885663,84.8463721926199,20053,20081,20081
ENSG00000148719,DNAJB12,6,0.5089872585839782,0.5089872585839782,0.5089872585839782,80.36204059243006,85.15512175688463,84.8413923609382,20053,20081,20081
ENSG00000133069,TMCC2,5,0.5089851400725647,0.43263736906168,0.43263736906168,80.35705380741037,66.37119665355311,64.91210597081819,20053,20081,20081
ENSG00000181291,TMEM132E,6,0.5089617960963446,0.5089617960963446,0.5089617960963446,80.35206702239066,85.15014192520293,84.8364125292565,20053,20081,20081
ENSG00000126467,TSKS,5,0.508956599504302,0.4326131095786568,0.4326131095786568,80.34708023737096,66.35127732682635,64.89218664409144,20053,20081,20081
ENSG00000011143,MKS1,6,0.5089138006684362,0.5089138006684362,0.5089138006684362,80.34209345235126,85.14516209352124,84.83143269757483,20053,20081,20081
ENSG00000162733,DDR2,6,0.5089109209635495,0.5089109209635495,0.5089109209635495,80.33710666733157,85.14018226183954,84.82645286589313,20053,20081,20081
ENSG00000085511,MAP3K4,6,0.5088707529659634,0.5088707529659634,0.5088707529659634,80.33211988231187,85.13022259847617,84.81649320252976,20053,20081,20081
ENSG00000168778,TCTN2,6,0.5088576343890331,0.5088576343890331,0.5088576343890331,80.32713309729218,85.12524276679449,84.81151337084808,20053,20081,20081
ENSG00000165409,TSHR,5,0.5088544289334406,0.4325262645934245,0.4325262645934245,80.32214631227248,66.32139833673621,64.8623076540013,20053,20081,20081
ENSG00000064932,SBNO2,5,0.5088363564452871,0.43251090297849415,0.43251090297849415,80.31715952725278,66.30645884169115,64.84736815895623,20053,20081,20081
ENSG00000163110,PDLIM5,6,0.508812294936979,0.508812294936979,0.508812294936979,80.31217274223307,85.12026293511279,84.80653353916637,20053,20081,20081
ENSG00000168488,ATXN2L,6,0.5087501556424663,0.5087501556424663,0.5087501556424663,80.30718595721338,85.11528310343111,84.80155370748469,20053,20081,20081
ENSG00000138439,FAM117B,6,0.508741882076341,0.508741882076341,0.508741882076341,80.3021991721937,85.11030327174942,84.79657387580299,20053,20081,20081
ENSG00000064102,INTS13,6,0.5087206004532262,0.5087206004532262,0.5087206004532262,80.29721238717399,85.10532344006772,84.79159404412131,20053,20081,20081
ENSG00000137815,RTF1,6,0.5087128362999433,0.5087128362999433,0.5087128362999433,80.29222560215429,85.10034360838604,84.78661421243962,20053,20081,20081
ENSG00000183576,SETD3,6,0.5087080598972739,0.5087080598972739,0.5087080598972739,80.2872388171346,85.09536377670435,84.78163438075794,20053,20081,20081
ENSG00000170445,HARS1,6,0.5087026030694823,0.5087026030694823,0.5087026030694823,80.2822520321149,85.09038394502267,84.77665454907624,20053,20081,20081
ENSG00000103034,NDRG4,6,0.5086796681537448,0.5086796681537448,0.5086796681537448,80.2772652470952,85.08540411334097,84.77167471739455,20053,20081,20081
ENSG00000103089,FA2H,6,0.5086670382550057,0.5086670382550057,0.5086670382550057,80.27227846207549,85.08042428165929,84.76669488571287,20053,20081,20081
ENSG00000109381,ELF2,6,0.5085841197967936,0.5085841197967936,0.5085841197967936,80.2672916770558,85.0754444499776,84.76171505403117,20053,20081,20081
